fName,metaCleanId
Doug Biro,3821
Brett Ratner,3822
Braden King,3823
Fabien Constant,3824
Darko Lungulov,3825
Frank Coraci,3826
AdriÃƒÂ¡n GarcÃƒÂ­a Bogliano,3827
Mark Piznarski,3828
Billy Crystal,3829
Clint Eastwood,3830
Ari Aster,3831
Angad Bhalla,3832
MatÃƒÂ­as PiÃƒÂ±eiro,3833
Yimou Zhang,3834
Luis Estrada,3835
Phyllida Lloyd,3836
Mark Waters,3837
Ken Kwapis,3838
Spencer Susser,3839
Tuck Tucker,3840
Douglas Tirola,3841
Mary Murphy,3842
Noam Gonick,3843
Derick Martini,3844
Joe Johnston,3845
Theodore Melfi,3846
John Smihula,3847
John Polson,3848
Chris Eyre,3849
Daniel Patrick Carbone,3850
FranÃƒÂ§ois Ozon,3851
Menachem Daum,3852
Pieter van Huystee,3853
Carl Franklin,3854
Stephen Frears,3855
Steven Soderbergh,3856
Mel Smith,3857
Claire Denis,3858
Ben Wheatley,3859
John Stalberg,3860
Kenny Ortega,3861
Alexandre Aja,3862
Vera Farmiga,3863
Douglas Aarniokoski,3864
Mystelle Brabbee,3865
Jeremy Earp,3866
Sang-soo Hong,3867
Bruce Schooley,3868
Ron Howard,3869
Eric Valli,3870
Shion Sono,3871
Thomas Lilti,3872
Valeriy Todorovskiy,3873
Remi Weekes,3874
Barbara Hammer,3875
David Palmer,3876
Christopher Livingston,3877
Ricky Blitt,3878
P. David Ebersole,3879
Andy Tennant,3880
Sacha Gervasi,3881
Kent Jones,3882
Chanoch Zeevi,3883
RÃƒÂ¼diger Suchsland,3884
Xavier Gens,3885
Aleksander Bach,3886
David Cross,3887
Blerta Basholli,3888
Jason Eisener,3889
Randall Wright,3890
Jeremy Saulnier,3891
Andrew Davis,3892
John Whitesell,3893
Isabella EklÃƒÂ¶f,3894
Adam Egypt Mortimer,3895
Nicole Riegel,3896
Paul Verhoeven,3897
Guy Moshe,3898
Philippe Caland,3899
Henry Jaglom,3900
Woody Allen,3901
Ron Shelton,3902
Allen Coulter,3903
Etan Cohen,3904
William Francesco Allen,3905
Leos Carax,3906
Kevin Asch,3907
Ursula Meier,3908
Tim Johnson,3909
Hallie Meyers-Shyer,3910
Chris Smith,3911
Irwin Winkler,3912
Paola di Florio,3913
John Sanford,3914
Paul F. Ryan,3915
Anthony Burns,3916
Dan Mazer,3917
Gary Fleder,3918
Peter Nicks,3919
Mark Williams,3920
Bille Woodruff,3921
Valeria Golino,3922
Alma Har'el,3923
Devereux Milburn,3924
John Sayles,3925
James Bird,3926
Ljubomir Stefanov,3927
Leigh Janiak,3928
Shan Khan,3929
Cory Edwards,3930
Mike Disa,3931
Nico Raineau,3932
Nanfu Wang,3933
Wil Shriner,3934
Tim Hill,3935
Maria SÃƒÂ¸dahl,3936
William Nicholson,3937
David Frankel,3938
Alexandre Aja,3939
Michael Galinsky,3940
Seth Gordon,3941
Sean Anders,3942
Tara Subkoff,3943
Bruno Dumont,3944
Jeff Baena,3945
Pedro Costa,3946
Nabil Ayouch,3947
Jimmy Hayward,3948
Rob Savage,3949
Florent Emilio Siri,3950
Eli Roth,3951
Eli Roth,3952
Scott Cooper,3953
Edgar Wright,3954
Anne Fletcher,3955
Akiva Schaffer,3956
Elijah Bynum,3957
Steve Pink,3958
Steve Pink,3959
Mike Figgis,3960
Drew Pearce,3961
Sang-soo Hong,3962
Thor Freudenthal,3963
Anthony Maras,3964
Sebastian Gutierrez,3965
Terry George,3966
Genndy Tartakovsky,3967
Genndy Tartakovsky,3968
Genndy Tartakovsky,3969
Deborah Kampmeier,3970
Ben Young,3971
Eric Heisserer,3972
Mark Tonderai,3973
Rob Zombie,3974
Jean-Claude Schlim,3975
P. David Ebersole,3976
David Duchovny,3977
Yimou Zhang,3978
Andrey Konchalovskiy,3979
Ridley Scott,3980
Bora Kim,3981
Bertrand Bonello,3982
Andrucha Waddington,3983
Vadim Perelman,3984
Uwe Boll,3985
Vadim Glowna,3986
Jaume Collet-Serra,3987
Gerard Johnstone,3988
Anthony Byrne,3989
James L. Brooks,3990
Marc Meyers,3991
Jesse Dylan,3992
Anne Fontaine,3993
Kevin Macdonald,3994
Daryl Wein,3995
Carlos Carcas,3996
Ian Iqbal Rashid,3997
Ron Howard,3998
Ken Marino,3999
Christian Ditter,4000
Coky Giedroyc,4001
Jerry Rothwell,4002
Clare Kilner,4003
John W. Walter,4004
Bob Dolman,4005
Joe Angio,4006
Michael Kalesniko,4007
Mark Wexler,4008
Donald Petrie,4009
Robert B. Weide,4010
Matthew Cooke,4011
David France,4012
John Cameron Mitchell,4013
Chris Sanders,4014
Dean DeBlois,4015
Dean DeBlois,4016
Don Hahn,4017
Deb Ellis,4018
Jeffrey Friedman,4019
Hayao Miyazaki,4020
Steven Brill,4021
Brigitte Berman,4022
Martin Scorsese,4023
GyÃƒÂ¶rgy PÃƒÂ¡lfi,4024
Ang Lee,4025
Paolo VirzÃƒÂ¬,4026
Marc Meyers,4027
Ai Weiwei,4028
Michel Gondry,4029
Adam Bolt,4030
Laurent Cantet,4031
Justin Kerrigan,4032
Bruno Dumont,4033
Danny Jacobs,4034
Sam Hoffman,4035
Lynn Shelton,4036
Steve McQueen,4037
Saverio Costanzo,4038
Marc Evans,4039
Taika Waititi,4040
Vincent Paronnaud,4041
Joshua Locy,4042
Shawn Linden,4043
Donovan Marsh,4044
Ryosuke Hashiguchi,4045
Mike Flanagan,4046
Craig Brewer,4047
Lorene Scafaria,4048
Roger Michell,4049
Gerard Johnson,4050
Paul Gross,4051
Tanya Wexler,4052
Tom Shadyac,4053
Caveh Zahedi,4054
Clare Lewins,4055
Nanfu Wang,4056
Chad N. Walker,4057
Emma Davie,4058
Brent Hodge,4059
Paul Feig,4060
Jeffrey Schwarz,4061
Genevieve Bailey,4062
Nathan Grossman,4063
Jocelyn Towne,4064
Francis Lawrence,4065
Luca Guadagnino,4066
Justin Kelly,4067
Grant Sputore,4068
Billy O'Brien,4069
Rungano Nyoni,4070
Xiaogang Feng,4071
Raoul Peck,4072
D.J. Caruso,4073
Jessie Nelson,4074
Rasul Sadrameli,4075
Oz Perkins,4076
Sam Jones,4077
Unjoo Moon,4078
Leah Meyerhoff,4079
Kasper Collin,4080
Tyler Perry,4081
Andrew Erwin,4082
Tim Fywell,4083
J Blakeson,4084
Heidi Ewing,4085
Ken Loach,4086
Jason Lapeyre,4087
Radu Jude,4088
Lake Bell,4089
Macon Blair,4090
Douglas McGrath,4091
Hugh Hudson,4092
Abby Kohn,4093
Stuart Beattie,4094
Dan Mazer,4095
Nia Vardalos,4096
Richard Trank,4097
David O. Russell,4098
Bob Gosse,4099
Anders Walter,4100
Xavier Dolan,4101
Chris Sivertson,4102
Matt Mahurin,4103
JÃƒÂ©rÃƒÂ©my Clapin,4104
Chris Columbus,4105
John Hamburg,4106
Glenn Ficarra,4107
Adam Goldberg,4108
Mark Pellington,4109
Dennis Dugan,4110
Petr Kazda,4111
Mike Cahill,4112
Kim A. Snyder,4113
Alex Proyas,4114
Ji-woon Kim,4115
Marc Abraham,4116
Adam Randall,4117
Glenn McQuaid,4118
JirÃƒÂ­ Menzel,4119
Adam Salky,4120
Steven R. Monroe,4121
Betty Thomas,4122
Andrew Erwin,4123
Scott Speer,4124
Chris Rock,4125
Reed Morano,4126
Craig Gillespie,4127
Josh Lobo,4128
Karim Ainouz,4129
Manu Boyer,4130
Matthew Porterfield,4131
Kris Rey,4132
Jeff Garlin,4133
Christopher Makoto Yogi,4134
Angela Schanelec,4135
Ava DuVernay,4136
Mark Edwin Robinson,4137
Lynn Chen,4138
Hirokazu Koreeda,4139
Zhang Ke Jia,4140
Alex Richanbach,4141
Leonor Caraballo,4142
Bryan Fogel,4143
Carlos Saldanha,4144
Galen T. Chu,4145
Mike Thurmeier,4146
Carlos Saldanha,4147
Carlos Saldanha,4148
Tim Fywell,4149
Jorge Hinojosa,4150
Elisabeth MÃƒÂ¡rton,4151
Takashi  Miike,4152
Pawel Pawlikowski,4153
Andrew Fleming,4154
Fernanda Valadez,4155
James Mangold,4156
Seth Gordon,4157
Mike Judge,4158
Bryan Barber,4159
Marshall Curry,4160
Barry Jenkins,4161
R.J. Cutler,4162
Florin Serban,4163
Joan Carr-Wiggin,4164
Patrick Creadon,4165
Sophie FilliÃƒÂ¨res,4166
Burr Steers,4167
Anthony Leondis,4168
Paolo Sorrentino,4169
Alicia Scherson,4170
Brett Haley,4171
Jacques Sarasin,4172
Mike Hodges,4173
Franc. Reyes,4174
Anthony Chen,4175
Svetozar Ristovski,4176
Amei Wallach,4177
Claude Miller,4178
Manoel de Oliveira,4179
Steve Race,4180
Michelle Schumacher,4181
Gabriele Salvatores,4182
Todd Haynes,4183
Zackary Adler,4184
Pedro AlmodÃƒÂ³var,4185
Casey Affleck,4186
Lionel Coleman,4187
Charlie Kaufman,4188
Maria Schrader,4189
Julia Hart,4190
Dan Harris,4191
Ol Parker,4192
Karey Kirkpatrick,4193
Toni Myers,4194
Ramona S. Diaz,4195
David Burton Morris,4196
Tarsem Singh,4197
Daniel Ragussis,4198
Gary Fleder,4199
Susanne Bier,4200
Sam Boyd,4201
Ti West,4202
Lake Bell,4203
Jim Sheridan,4204
Sang-soo Hong,4205
Maysaloun Hamoud,4206
So Yong Kim,4207
Nana Ekvtimishvili,4208
Martin McDonagh,4209
Agnieszka Holland,4210
Anthony Byrne,4211
James Franco,4212
Peter Strickland,4213
Jeremy Lovering,4214
Paul Weitz,4215
Britta Wauer,4216
Curtis Hanson,4217
Frederick Wiseman,4218
Fatih Akin,4219
John Boorman,4220
Ulrich KÃƒÂ¶hler,4221
Marina de Van,4222
Hans Petter Moland,4223
Brian Savelson,4224
Christophe HonorÃƒÂ©,4225
Jean-Luc Godard,4226
Patrick Shen,4227
Nitzan Giladi,4228
Alex Holdridge,4229
Phil Grabsky,4230
Gabe Polsky,4231
Phil Grabsky,4232
Charlie Stratton,4233
Mel Rodriguez III,4234
Thomas Stuber,4235
Ulrich Seidl,4236
Todd Field,4237
John Stockwell,4238
Jane Campion,4239
Ben Wheatley,4240
Stephen K. Bannon,4241
Fatih Akin,4242
Patrick Wang,4243
Sergei Loznitsa,4244
Ron Howard,4245
Jon M. Chu,4246
FranÃƒÂ§ois Ozon,4247
JoÃƒÂ£o Moreira Salles,4248
Angelina Jolie,4249
Jon Kasdan,4250
Tamer El Said,4251
Armando Iannucci,4252
Martina KudlÃƒÂ¡cek,4253
Ron Underwood,4254
Kar Wai Wong,4255
Malgorzata Szumowska,4256
AndrÃƒÂ© TÃƒÂ©chinÃƒÂ©,4257
Uwe Boll,4258
Juan Carlos Rulfo,4259
Jessica Yu,4260
Nanfu Wang,4261
David Sington,4262
Jim Mickle,4263
Philippe Garrel,4264
Vincenzo Natali,4265
Paul Haggis,4266
Sunao Katabuchi,4267
Michael Winterbottom,4268
Andrew Niccol,4269
Albert Maysles,4270
Pupi Avati,4271
Brad Peyton,4272
Denis Villeneuve,4273
Christopher Nolan,4274
Zak Penn,4275
Yaron Zilberman,4276
Brad Bird,4277
Roland Emmerich,4278
Geeta Malik,4279
Steven Spielberg,4280
James Swirsky,4281
James Schamus,4282
Edoardo De Angelis,4283
Jacob Kornbluth,4284
Ruba Nadda,4285
Douglas McGrath,4286
Alan Mak,4287
Ron Howard,4288
Antoine Fuqua,4289
Corneliu Porumboiu,4290
Maya Forbes,4291
Jamie Meltzer,4292
Eli Roth,4293
Stig BjÃƒÂ¶rkman,4294
Matt Spicer,4295
Baltasar KormÃƒÂ¡kur,4296
Paul Thomas Anderson,4297
Anthony Jerjen,4298
Vaughn Stein,4299
Myung-se Lee,4300
Iain Softley,4301
David Lynch,4302
Seth Grossman,4303
Lucile Hadzihalilovic,4304
Paul Cox,4305
Hilary Brougher,4306
Luis Mandoki,4307
Fenton Bailey,4308
Larry Weinstein,4309
Charles Ferguson,4310
Ethan Coen,4311
Spike Lee,4312
Artie Mandelberg,4313
Pete Docter,4314
Aaron Fisher,4315
James Wan,4316
James Wan,4317
Leigh Whannell,4318
Adam Robitel,4319
Christopher Nolan,4320
Claude Chabrol,4321
Sean Anders,4322
Juan Carlos Fresnadillo,4323
James Franco,4324
John Crowley,4325
Christopher Nolan,4326
Steve Buscemi,4327
Neil Burger,4328
Patrice ChÃƒÂ©reau,4329
Carlos Sorin,4330
Patrice Leconte,4331
Michael Madsen,4332
Philip GrÃƒÂ¶ning,4333
Anthony Stark,4334
Werner Herzog,4335
Mark Jonathan Harris,4336
Aaron Harvey,4337
John Stockwell,4338
Patricia Rozema,4339
Werner Herzog,4340
Steven Quale,4341
Sean Penn,4342
Rob Marshall,4343
Ethan Coen,4344
Rachel Fleit,4345
Cherie Nowlan,4346
Juan Carlos Fresnadillo,4347
Adam Schindler,4348
Clint Eastwood,4349
Ericson Core,4350
Werner Herzog,4351
Karim Ainouz,4352
Patrick Creadon,4353
Matt Farnsworth,4354
Wilson Yip,4355
Wilson Yip,4356
Wilson Yip,4357
Wilson Yip,4358
Herman Yau,4359
Robert Cary,4360
Robert Greenwald,4361
James Longley,4362
Henry Jaglom,4363
Sam Garbarski,4364
Richard Eyre,4365
Albert Maysles,4366
Bong-Nam Park,4367
Mohammad Rasoulof,4368
Jon Favreau,4369
Jon Favreau,4370
Shane Black,4371
Woo-ping Yuen,4372
Jonathan English,4373
Woody Allen,4374
Stephanie Laing,4375
Jon Stewart,4376
Gaspar NoÃƒÂ©,4377
John Crowley,4378
Matt Cooper,4379
Michel Gondry,4380
David Douglas,4381
Wes Anderson,4382
Arnaud Desplechin,4383
Todd Strauss-Schulson,4384
Andrew Bergman,4385
Jim Brown,4386
Eliav Lilti,4387
Andres Muschietti,4388
John Moore,4389
Jennifer M. Kroot,4390
Andres Muschietti,4391
Trey Edward Shults,4392
Eliza Hittman,4393
David Robert Mitchell,4394
Michelle Morgan,4395
Davis Guggenheim,4396
Fred Schepisi,4397
Lone Scherfig,4398
Meg Ryan,4399
Todd Berger,4400
Gurinder Chadha,4401
Ian Markus,4402
Thomas Vinterberg,4403
Michael Dowse,4404
Nanouk Leopold,4405
Nancy Meyers,4406
Valeria Bruni Tedeschi,4407
Anna Boden,4408
Frankie Fenton,4409
Xavier Dolan,4410
Don Hertzfeldt,4411
Alison Chernick,4412
Bernard Rose,4413
Philippe Claudel,4414
Andrew Rossi,4415
Jayro Bustamante,4416
Christian Papierniak,4417
Clint Eastwood,4418
Bradley Rust Gray,4419
Dennis Dugan,4420
Jon Knautz,4421
Philip Seymour Hoffman,4422
Thomas Dekker,4423
Christopher McQuarrie,4424
Edward Zwick,4425
Kenneth Branagh,4426
Mary Jordan,4427
Bryan Singer,4428
Jeff Tremaine,4429
Jeff Tremaine,4430
Jeff Tremaine,4431
Jeff Tremaine,4432
Pablo LarraÃƒÂ­n,4433
Ami Canaan Mann,4434
Michael Polish,4435
Magnus Martens,4436
David M. Rosenthal,4437
Jafar Panahi,4438
Brett C Leonard,4439
Danny Hoch,4440
Didier Le PÃƒÂªcheur,4441
Travis Stevens,4442
Ra'anan Alexandrowicz,4443
Josh Mond,4444
Carter Smith,4445
Brett Morgen,4446
Cary Fukunaga,4447
Susan Lacy,4448
Gavin O'Connor,4449
Lorenz Knauer,4450
Clare Kilner,4451
David M. Rosenthal,4452
Amy Berg,4453
Carlos Reygadas,4454
Sue Brooks,4455
Sam Mendes,4456
Jesse Vile,4457
Paul Greengrass,4458
James Isaac,4459
Lisandro Alonso,4460
Conor Allyn,4461
Liza Mandelup,4462
Kevin Smith,4463
Kevin Smith,4464
Stephen Wilkes,4465
Billy Bob Thornton,4466
Mabrouk El Mechri,4467
Philippe Garrel,4468
Tamra Davis,4469
Bruno Dumont,4470
Victor Salva,4471
Victor Salva,4472
Jay Duplass,4473
Jon M. Chu,4474
Karyn Kusama,4475
Mary Agnes Donoghue,4476
Lydia Tenaglia,4477
Christian Petzold,4478
Clint Eastwood,4479
Kevin Smith,4480
Elia Zois,4481
Doron Paz,4482
Kevin Greutert,4483
Fernando Guzzoni,4484
Heidi Ewing,4485
Dennis Lee,4486
Alison Maclean,4487
Ulrich Seidl,4488
DaniÃƒÂ¨le Thompson,4489
Peter Miller,4490
Jon Lucas,4491
Numa Perrier,4492
Walter Salles,4493
Sue Bourne,4494
Michael Spierig,4495
Chris Smith,4496
Spike Lee,4497
Brian Oakes,4498
John Ridley,4499
Vadim Jean,4500
Jonathan Demme,4501
Mary Wharton,4502
John A. Davis,4503
Arnaud Desplechin,4504
Ken Loach,4505
Hiroyuki Okiura,4506
Ray Lawrence,4507
David E. Talbert,4508
Nijla Mumin,4509
David Gelb,4510
Dimitri Logothetis,4511
Griffin Dunne,4512
Bruno Dumont,4513
Anne Sundberg,4514
Joshua Michael Stern,4515
Clint Bentley,4516
Frank Pavich,4517
David Gordon Green,4518
Reinaldo Marcus Green,4519
Dennie Gordon,4520
Stanley Tucci,4521
John Pasquin,4522
Julien Temple,4523
Pascual Sisto,4524
Andrew Stanton,4525
Don Coscarelli,4526
Dawn Porter,4527
Julien Faraut,4528
Nick Cassavetes,4529
Florian Gallenberger,4530
Betty Thomas,4531
Chad Stahelski,4532
Chad Stahelski,4533
Chad Stahelski,4534
Peter Howitt,4535
Oliver Parker,4536
David Kerr,4537
Rowan Joseph,4538
Christopher Erskin,4539
Taika Waititi,4540
Todd Phillips,4541
Dan Ireland,4542
Tanya Wexler,4543
Mike Nawrocki,4544
Jimmy Hayward,4545
Bruce Hendricks,4546
Bill Oliver,4547
Stanley Nelson,4548
Li Cheng,4549
George Ratliff,4550
Joe Piscatella,4551
Jeff Baena,4552
Deborah Kaplan,4553
Ham Tran,4554
Eric Brevig,4555
Yesim Ustaoglu,4556
Chi-kin Kwok,4557
Saul Dibb,4558
David O. Russell,4559
John Dahl,4560
Todd Graff,4561
Chan-wook Park,4562
Justin Kelly,4563
Shaka King,4564
Rupert Goold,4565
Eric Mendelsohn,4566
John Schultz,4567
Mirrah Foulkes,4568
Chad Crawford Kinkle,4569
Erick Zonca,4570
Betsy West,4571
Pappi Corsicato,4572
Nora Ephron,4573
Jesse Peretz,4574
Federico Fellini,4575
Pedro AlmodÃƒÂ³var,4576
Jake Kasdan,4577
Jake Kasdan,4578
ZoÃƒÂ© Wittock,4579
Joel Hopkins,4580
Doug Liman,4581
Salim Akil,4582
Udi Aloni,4583
Phil Morrison,4584
Alberto Vendemmiati,4585
Greg Mclean,4586
Jaume Collet-Serra,4587
Max Winkler,4588
Jason Reitman,4589
Lana Wachowski,4590
Joe Johnston,4591
Colin Trevorrow,4592
Juan Antonio Bayona,4593
Henry Jaglom,4594
Fisher Stevens,4595
JÃƒÂ©rÃƒÂ´me Bonnell,4596
Amos Poe,4597
Ole Bornedal,4598
Roger Kumble,4599
Ron Shelton,4600
Dennis Dugan,4601
Rachid Bouchareb,4602
Mark Waters,4603
Ahmed Ahmed,4604
Jason Alexander,4605
Shawn Levy,4606
Destin Cretton,4607
Donald Petrie,4608
Lane Janger,4609
Jean-Marie PoirÃƒÂ©,4610
Sanaa Hamri,4611
Zack Snyder,4612
Jon M. Chu,4613
Jon M. Chu,4614
Jesse Vaughan,4615
Kathryn Bigelow,4616
Iain Softley,4617
Josh Apter,4618
Scott Prendergast,4619
Gregg Araki,4620
Amos Gitai,4621
Chris Delaporte,4622
Bill Plympton,4623
Gan Bi,4624
Miranda July,4625
James M. Hausler,4626
Rupert Jones,4627
Tetsuya Nakashima,4628
Mohsen Makhmalbaf,4629
David McNally,4630
Harald Zwart,4631
Michael Tucker,4632
Joseph GaÃƒÂ¯ Ramaka,4633
Takashi  Miike,4634
Cedric Nicolas-Troyan,4635
James Mangold,4636
Robert Greene,4637
Wayne Roberts,4638
Dan Cutforth,4639
Andrzej Wajda,4640
Lodge Kerrigan,4641
Peter Atencio,4642
Ceyda Torun,4643
Amos Gitai,4644
Quentin Dupieux,4645
Alan Hicks,4646
Joseph Martin,4647
Rachel Israel,4648
Ira Sachs,4649
David Shapiro,4650
Niall Johnson,4651
Edward Norton,4652
Greg Mottola,4653
Scott Marshall,4654
Jen McGowan,4655
Joe Thomas,4656
Claudia Myers,4657
Leslie Small,4658
Leslie Small,4659
Guy Maddin,4660
Jessica Hope Woodworth,4661
Cyril Tuschi,4662
Matthew Vaughn,4663
Jeff Wadlow,4664
John Stockwell,4665
Harvey Glazer,4666
Jesse Dylan,4667
Justin Tipping,4668
Soleil Moon Frye,4669
David Zellner,4670
Luis Prieto,4671
Miguel ÃƒÂngel Vivas,4672
Daniel Alfredson,4673
Robert May,4674
Josh Stolberg,4675
Sara JordenÃƒÂ¶,4676
Takeshi Kitano,4677
Quentin Tarantino,4678
Quentin Tarantino,4679
Arthur Flam,4680
Mariusz Wilczynski,4681
Ben Wheatley,4682
Dana Lustig,4683
Anita Rocha da Silveira,4684
Kriv Stenders,4685
Tim Smit,4686
Jonathan Hensleigh,4687
Michael Cuesta,4688
Alan Taylor,4689
John Krokidas,4690
Owen Harris,4691
Scott Crary,4692
Pou-Soi Cheang,4693
Gary McKendry,4694
William Friedkin,4695
Charles Burnett,4696
Malik Bader,4697
Robert Luketic,4698
Nick Hamm,4699
Damien Power,4700
Taran Killam,4701
Mark Steven Johnson,4702
Nick Berardini,4703
Andrew Dominik,4704
Jonathan Baker,4705
Joe Marcantonio,4706
Antoine Fuqua,4707
Guy Ritchie,4708
Justin Kelly,4709
Aaron Woolf,4710
Erika Frankel,4711
Felix Thompson,4712
Peter Jackson,4713
Oreet Rees,4714
Mike Cahill,4715
Peter Riegert,4716
Seth Zvi Rosenfeld,4717
James Marsh,4718
Reinaldo Marcus Green,4719
Doug McHenry,4720
Ridley Scott,4721
Deniz Gamze ErgÃƒÂ¼ven,4722
Chris Hegedus,4723
Arnaud Desplechin,4724
Jeffrey W. Byrd,4725
Takeshi Nozue,4726
Matthew Vaughn,4727
Matthew Vaughn,4728
Christina Voros,4729
Julian Jarrold,4730
Bill Condon,4731
Amos Gitai,4732
Darren Doane,4733
Shane Black,4734
Alexandra Cassavetes,4735
Chris Nahon,4736
Hector Babenco,4737
Lance Daly,4738
Charles Herman-Wurmfeld,4739
Patricia Rozema,4740
Bent Hamer,4741
Prashant Bhargava,4742
Ralph Ziman,4743
Anurag Basu,4744
Carlos MartÃƒÂ­nez LÃƒÂ³pez,4745
Raoul Ruiz,4746
Sebastian Dehnhardt,4747
Mikkel NÃƒÂ¸rgaard,4748
Mikkel NÃƒÂ¸rgaard,4749
Juan Luis Iborra,4750
Nir Bergman,4751
Yann Gonzalez,4752
Bill Guttentag,4753
James Mangold,4754
Terrence Malick,4755
Jennifer Reeder,4756
Rian Johnson,4757
Rachel Lears,4758
Eli Roth,4759
Brian Koppelman,4760
Judd Apatow,4761
Frida Kempff,4762
Lorenzo Doumani,4763
Alex Proyas,4764
Ian Palmer,4765
Anne Sundberg,4766
Michael W. Watkins,4767
Neil Barsky,4768
Mark Raso,4769
Espen Sandberg,4770
Jordan Vogt-Roberts,4771
Sebastian Junger,4772
Michael Dougherty,4773
Trey Edward Shults,4774
William H. Macy,4775
Travis Knight,4776
Vikram Gandhi,4777
David Zellner,4778
Jong-bin Yun,4779
Stephen Chow,4780
Teddy Chan,4781
John Stevenson,4782
Jennifer Yuh,4783
Alessandro Carloni,4784
Stanley Tong,4785
Steve Oedekerk,4786
AJ Schnack,4787
Brett Morgen,4788
Don Argott,4789
Heather Lenz,4790
Flying Lotus,4791
Daniel Lindsay,4792
DaniÃƒÂ¨le Thompson,4793
Mark Kendall,4794
Lucrecia Martel,4795
Julie Gavras,4796
Mariano LlinÃƒÂ¡s,4797
Gillo Pontecorvo,4798
Damien Chazelle,4799
Jayro Bustamante,4800
Nicolas Philibert,4801
Peter Bratt,4802
Emmanuel CarrÃƒÂ¨re,4803
Ricardo de Montreuil,4804
Catherine Corsini,4805
Rose Bosch,4806
EugÃƒÂ¨ne Green,4807
Sven Pape,4808
Olivier Dahan,4809
Jason Reitman,4810
Nobuhiko ÃƒÂ”bayashi,4811
Giulio Ricciarelli,4812
Harrison Atkins,4813
Jay Russell,4814
Charles Dance,4815
Joe MenÃƒÂ©ndez,4816
Charlie Bean,4817
Greta Gerwig,4818
Pascale Ferran,4819
M. Night Shyamalan,4820
William Oldroyd,4821
Chan-wook Park,4822
Ashutosh Gowariker,4823
Lynn Shelton,4824
Hunter Hill,4825
Tony Kaye,4826
Fernando Eimbcke,4827
Joe Mantegna,4828
Neil LaBute,4829
Ross Partridge,4830
Valdimar JÃƒÂ³hannsson,4831
James D. Cooper,4832
Pierre Thoretton,4833
Stanley Kwan,4834
Michael S. Ojeda,4835
Robin Wright,4836
CÃƒÂ©sar Augusto Acevedo,4837
Aaron Katz,4838
Martin Zandvliet,4839
Wim Wenders,4840
Robert Edwards,4841
George A. Romero,4842
Brad Silberling,4843
Gillian Robespierre,4844
David Hugh Jones,4845
Natalie Morales,4846
Rocky Powell,4847
Eytan Rockaway,4848
Ray Lawrence,4849
Simon West,4850
Jan de Bont,4851
Tom Hanks,4852
Trent Cooper,4853
Craig Gillespie,4854
Charles Sturridge,4855
JÃƒÂ³hann JÃƒÂ³hannsson,4856
